predict,p0,p1
1,0.5700191691457988,0.4299808308542012
0,0.954327127889908,0.045672872110092
1,0.3253903994581,0.6746096005419
0,0.7211790782214194,0.2788209217785806
0,0.6600825203999665,0.3399174796000335
0,0.7947853599378093,0.2052146400621907
0,0.9466058594287244,0.0533941405712755
1,0.1196954206904292,0.8803045793095707
1,0.2009725035554639,0.7990274964445361
1,0.4187392389827622,0.5812607610172378
1,0.4338970511857424,0.5661029488142576
0,0.7326304804109691,0.2673695195890308
1,0.2517966335158481,0.7482033664841519
1,0.150395255536531,0.849604744463469
0,0.7897288245224912,0.2102711754775088
0,0.7455559299470479,0.2544440700529521
0,0.998110446671015,0.0018895533289849
1,0.2694544403631808,0.7305455596368192
1,0.5646858411952846,0.4353141588047153
0,0.8665533560023556,0.1334466439976444
1,0.1670694089714715,0.8329305910285285
0,0.9555648475799888,0.0444351524200111
0,0.9162351980925943,0.0837648019074055
1,0.4108498785058019,0.5891501214941981
1,0.3635410351146878,0.6364589648853122
0,0.734246873294127,0.265753126705873
0,0.7919083175025454,0.2080916824974545
0,0.998043446982748,0.0019565530172519
0,0.5754621857921769,0.4245378142078231
1,0.3390814539429113,0.6609185460570887
0,0.9740648896013764,0.0259351103986236
1,0.3936421971132019,0.6063578028867981
1,0.3829137728141351,0.6170862271858649
0,0.8335983382211777,0.1664016617788223
1,0.3266682486052534,0.6733317513947465
0,0.6899425668562236,0.3100574331437765
1,0.0826690071513305,0.9173309928486696
0,0.9241521070245232,0.0758478929754769
0,0.8303633023442368,0.1696366976557631
1,0.1907389471204663,0.8092610528795336
1,0.2563805746805144,0.7436194253194855
0,0.9169802510285004,0.0830197489714996
1,0.3774500304305931,0.6225499695694069
1,0.5105368767944383,0.4894631232055617
1,0.4513901557815487,0.5486098442184513
0,0.7430661499171418,0.2569338500828582
0,0.8599577944628769,0.140042205537123
1,0.464246879517147,0.535753120482853
1,0.1064503815344545,0.8935496184655455
1,0.4578770727458033,0.5421229272541966
1,0.3728545721907131,0.6271454278092868
1,0.2680855302816651,0.7319144697183348
1,0.4274544698199923,0.5725455301800076
1,0.4179383400857156,0.5820616599142844
0,0.9293544171452292,0.0706455828547707
1,0.4037273356583917,0.5962726643416083
1,0.5087936605109986,0.4912063394890014
1,0.3302803323451476,0.6697196676548524
1,0.3517009193640166,0.6482990806359834
0,0.971774932620274,0.0282250673797258
0,0.9520925152438944,0.0479074847561056
1,0.2877674652953828,0.7122325347046172
0,0.9649426302493906,0.0350573697506093
0,0.99838272470507,0.00161727529493
0,0.7194160484795746,0.2805839515204253
0,0.8628838665227443,0.1371161334772557
0,0.8982260687717467,0.1017739312282533
0,0.8288891672263545,0.1711108327736454
0,0.948121384637144,0.051878615362856
0,0.771726900992127,0.228273099007873
0,0.8532578864430354,0.1467421135569646
1,0.0559908096982225,0.9440091903017774
0,0.6090288817197593,0.3909711182802407
1,0.4616293966601006,0.5383706033398994
1,0.3784326764269249,0.6215673235730751
0,0.8611481434519391,0.1388518565480609
0,0.7542239460855635,0.2457760539144364
0,0.8898880273385378,0.1101119726614621
0,0.7869354988808276,0.2130645011191723
0,0.9243577982933272,0.0756422017066727
0,0.6847694842358657,0.3152305157641343
0,0.7528696615875721,0.2471303384124279
1,0.1635797953267154,0.8364202046732846
0,0.6382411446705152,0.3617588553294849
1,0.2784500300080108,0.7215499699919892
1,0.3262966771421922,0.6737033228578078
1,0.2632552303626472,0.7367447696373528
0,0.7694414214802239,0.2305585785197761
0,0.6400084893143997,0.3599915106856003
1,0.120259934957725,0.879740065042275
0,0.8483749666970667,0.1516250333029333
0,0.8825667201609355,0.1174332798390645
1,0.0822377194416466,0.9177622805583534
0,0.9318156826034988,0.0681843173965012
0,0.9767671672583754,0.0232328327416245
0,0.9023084894801304,0.0976915105198696
1,0.390229688294893,0.609770311705107
0,0.8905038530170459,0.1094961469829541
0,0.9620935643778088,0.0379064356221912
1,0.3305458354291064,0.6694541645708936
0,0.9994401580187308,0.0005598419812693445
0,0.6473551216768971,0.3526448783231028
1,0.5025741728764641,0.4974258271235359
1,0.1181945194669129,0.881805480533087
1,0.2979738774391363,0.7020261225608637
0,0.8903207941833863,0.1096792058166137
0,0.7804518936626382,0.2195481063373617
0,0.9220165935010284,0.0779834064989717
1,0.2263631300392427,0.7736368699607573
1,0.1916957493123637,0.8083042506876362
0,0.8862598875518473,0.1137401124481527
1,0.2759296651837346,0.7240703348162654
1,0.1518638282298087,0.8481361717701913
1,0.2175850157428914,0.7824149842571085
0,0.8454786250998176,0.1545213749001824
1,0.4206037636525416,0.5793962363474584
1,0.3714129163308385,0.6285870836691615
0,0.7800567816375992,0.2199432183624008
0,0.9188461287771276,0.0811538712228724
0,0.6960420008301269,0.3039579991698731
1,0.5130224646258243,0.4869775353741757
1,0.4130159551919816,0.5869840448080184
0,0.7892445378663207,0.2107554621336793
0,0.9983553933571986,0.0016446066428014
0,0.8265427831850511,0.1734572168149488
0,0.9351487447144172,0.0648512552855827
0,0.6994868441592116,0.3005131558407884
1,0.1403401411735814,0.8596598588264186
0,0.7755620431970234,0.2244379568029766
1,0.4057651634358153,0.5942348365641846
0,0.8445901087869583,0.1554098912130417
1,0.0776001472039255,0.9223998527960744
0,0.8124979661451066,0.1875020338548933
0,0.6647761311398828,0.3352238688601172
0,0.7607859915993096,0.2392140084006903
0,0.9227108943147178,0.0772891056852822
0,0.5910379010013109,0.408962098998689
1,0.1811240688297867,0.8188759311702133
0,0.9253797776442902,0.0746202223557097
1,0.52619007076033,0.47380992923967
1,0.3075691648241594,0.6924308351758406
1,0.5430690246772962,0.4569309753227037
0,0.650385665766785,0.349614334233215
1,0.1874150902975331,0.8125849097024669
0,0.7075946653061911,0.2924053346938089
1,0.3124333665482562,0.6875666334517437
0,0.8271799133500808,0.1728200866499191
1,0.3726200537735439,0.6273799462264561
0,0.7461170243884393,0.2538829756115607
1,0.5183601360280208,0.4816398639719793
1,0.0538672418869389,0.9461327581130612
1,0.221589629236185,0.7784103707638149
0,0.7432568187414339,0.2567431812585661
0,0.9493221557903327,0.0506778442096671
1,0.3418497143457147,0.6581502856542852
1,0.3300848190876539,0.669915180912346
1,0.5298659421803397,0.4701340578196603
0,0.8658160789581498,0.1341839210418501
1,0.5531860359732461,0.4468139640267539
1,0.5580198140446149,0.4419801859553852
0,0.6019261356835737,0.3980738643164263
1,0.3658044570488512,0.6341955429511488
0,0.667764948158022,0.332235051841978
1,0.1706372159832897,0.8293627840167103
1,0.2659414555443163,0.7340585444556836
0,0.8297959718681501,0.1702040281318498
0,0.7742633102934545,0.2257366897065454
0,0.6470079042726086,0.3529920957273914
0,0.970566217909697,0.029433782090303
0,0.7187431893859404,0.2812568106140596
0,0.5935526048447408,0.4064473951552592
1,0.5406674510880294,0.4593325489119705
1,0.0893180728115364,0.9106819271884636
0,0.8686547489933741,0.1313452510066259
1,0.1101141374766975,0.8898858625233025
1,0.4956667145135727,0.5043332854864273
0,0.6084372081981231,0.3915627918018768
1,0.1469341808706569,0.8530658191293431
0,0.7434774996677992,0.2565225003322008
0,0.8094891904464653,0.1905108095535347
0,0.9174356220855496,0.0825643779144504
0,0.9115780899937296,0.0884219100062702
1,0.3860809090644761,0.6139190909355239
0,0.92520634500892,0.0747936549910799
1,0.146752515074121,0.853247484925879
0,0.9002608289983633,0.0997391710016366
0,0.8341008793664981,0.1658991206335018
0,0.9612548973136874,0.0387451026863126
1,0.5620710889533527,0.4379289110466473
1,0.2765099523951039,0.7234900476048961
1,0.169433252953253,0.8305667470467469
0,0.8119536231258083,0.1880463768741917
1,0.0338704713105174,0.9661295286894824
0,0.9430348283452274,0.0569651716547725
0,0.9124981910275268,0.0875018089724732
1,0.1147813077419183,0.8852186922580817
1,0.2075442073684553,0.7924557926315446
1,0.1447443113476392,0.8552556886523608
1,0.4001905668754029,0.5998094331245971
1,0.2445151790549266,0.7554848209450734
1,0.0335779002208345,0.9664220997791656
0,0.903572908152864,0.0964270918471359
0,0.9979166668556524,0.0020833331443476
0,0.5795729549850992,0.4204270450149007
1,0.1890501362492234,0.8109498637507766
0,0.9348865387289534,0.0651134612710465
0,0.747226493953514,0.2527735060464859
1,0.065364607679148,0.934635392320852
0,0.7848216959607192,0.2151783040392808
1,0.4919323977498475,0.5080676022501525
0,0.886718072453407,0.113281927546593
1,0.4610973289771165,0.5389026710228835
1,0.1416199681935868,0.8583800318064132
0,0.6059098798502589,0.394090120149741
0,0.6563985046471971,0.3436014953528029
0,0.939425073255156,0.0605749267448438
1,0.3602667183759822,0.6397332816240178
0,0.8237243870639723,0.1762756129360277
0,0.7539243355372074,0.2460756644627925
1,0.1047233542774227,0.8952766457225773
0,0.6504950603742107,0.3495049396257893
1,0.2153419967647513,0.7846580032352487
1,0.3447779072002526,0.6552220927997474
1,0.2816362197154315,0.7183637802845685
1,0.298670975507584,0.701329024492416
0,0.9061964441017796,0.0938035558982204
0,0.8497372371898407,0.1502627628101592
0,0.7740788022547839,0.2259211977452161
0,0.6402827087312528,0.3597172912687472
1,0.3469244013038119,0.653075598696188
0,0.848993905097967,0.1510060949020329
1,0.2849191633416547,0.7150808366583453
1,0.0951168070302288,0.9048831929697712
0,0.6183878189752421,0.3816121810247579
0,0.6623470171346536,0.3376529828653464
0,0.8191907141339185,0.1808092858660815
1,0.2710410465203884,0.7289589534796116
1,0.1528195930405479,0.8471804069594521
0,0.6358391110137266,0.3641608889862734
0,0.8636566799012791,0.1363433200987208
0,0.8778187035086069,0.122181296491393
0,0.6341407010414939,0.3658592989585061
0,0.7293347977378859,0.2706652022621141
1,0.1052151233777212,0.8947848766222788
0,0.8575472323003699,0.14245276769963
1,0.3408101777321681,0.6591898222678318
0,0.8549497091266811,0.1450502908733189
1,0.5001466001116661,0.4998533998883339
0,0.9767929145010044,0.0232070854989956
1,0.034281003394137,0.9657189966058628
1,0.1826595819876678,0.8173404180123321
1,0.4415945272408758,0.5584054727591242
0,0.9233695525130048,0.0766304474869953
0,0.7053872484275096,0.2946127515724904
0,0.8991583104172101,0.1008416895827899
0,0.9250101189868354,0.0749898810131646
0,0.9819388602715824,0.0180611397284176
1,0.2276543555312103,0.7723456444687896
0,0.6651995294246018,0.3348004705753982
1,0.1279922476501134,0.8720077523498866
1,0.0806467888101134,0.9193532111898866
0,0.9507159136180388,0.0492840863819612
0,0.8199204768521823,0.1800795231478177
0,0.6924409519827837,0.3075590480172164
1,0.1038802552192743,0.8961197447807256
1,0.1866034462889033,0.8133965537110966
1,0.3452475771400294,0.6547524228599706
0,0.9547335197838795,0.0452664802161204
0,0.8397856609422363,0.1602143390577636
1,0.3755983445502248,0.6244016554497752
0,0.6475248177091093,0.3524751822908907
0,0.772971977679032,0.2270280223209679
0,0.9601332511418704,0.0398667488581297
0,0.7014596136207343,0.2985403863792656
0,0.9997756933601144,0.00022430663988575475
1,0.2080870500700294,0.7919129499299705
0,0.6411099049254935,0.3588900950745065
1,0.3912240178712584,0.6087759821287416
1,0.32639282439281,0.67360717560719
0,0.960912874666386,0.0390871253336138
0,0.9055745435391588,0.0944254564608413
0,0.9084324607345328,0.0915675392654671
1,0.4214044894585885,0.5785955105414115
0,0.9378659379837792,0.0621340620162207
1,0.2996326442507407,0.7003673557492592
1,0.5164338332830704,0.4835661667169296
0,0.8002694810661398,0.1997305189338602
0,0.742536041050265,0.2574639589497349
0,0.8970595131524508,0.1029404868475491
1,0.1134562318648563,0.8865437681351437
0,0.7469184017800867,0.2530815982199133
0,0.8585491167103314,0.1414508832896686
1,0.3301119165320954,0.6698880834679046
1,0.4856395883438998,0.5143604116561001
0,0.9956387453571564,0.0043612546428434
0,0.8710076247072001,0.1289923752927999
0,0.8951091524949978,0.1048908475050021
0,0.8085147229363875,0.1914852770636124
1,0.361263340764381,0.638736659235619
0,0.8753528718523617,0.1246471281476383
0,0.6984463480357048,0.3015536519642952
0,0.8854562870745788,0.1145437129254211
1,0.1316642911098655,0.8683357088901345
0,0.9282313941832948,0.0717686058167051
1,0.0713028936745302,0.9286971063254698
0,0.6399234663335949,0.3600765336664051
1,0.2611252621394139,0.7388747378605861
0,0.8206160599245693,0.1793839400754306
0,0.9369879902163692,0.0630120097836307
1,0.2182668291296722,0.7817331708703278
0,0.9631154721540072,0.0368845278459927
0,0.6867422964377891,0.3132577035622109
0,0.684521680551641,0.315478319448359
0,0.9177362385876188,0.0822637614123811
1,0.2792437381971306,0.7207562618028693
0,0.9341851020918972,0.0658148979081028
1,0.411990827240746,0.588009172759254
1,0.1971339416345409,0.8028660583654591
1,0.0601627897103903,0.9398372102896096
0,0.8644761327526481,0.1355238672473518
1,0.0790416394804286,0.9209583605195714
0,0.914685401714601,0.085314598285399
1,0.1004108763879564,0.8995891236120436
1,0.3321455282447315,0.6678544717552685
0,0.9418058666041298,0.0581941333958702
0,0.9463457693576064,0.0536542306423936
1,0.2139995183156487,0.7860004816843512
0,0.7621242971315257,0.2378757028684742
0,0.9312905069007764,0.0687094930992236
1,0.2655783249615937,0.7344216750384063
1,0.1253975023038948,0.8746024976961052
0,0.9408228911500136,0.0591771088499864
1,0.2206160979759761,0.7793839020240239
1,0.5732218348276552,0.4267781651723448
1,0.1637675592993757,0.8362324407006243
0,0.692967144622243,0.307032855377757
0,0.8541312961255434,0.1458687038744565
0,0.5932911577278115,0.4067088422721885
0,0.9025953522812732,0.0974046477187267
0,0.6704236535263337,0.3295763464736662
1,0.124150709412508,0.875849290587492
1,0.1868888775618756,0.8131111224381243
1,0.3636415097794888,0.6363584902205112
0,0.6603410559379848,0.3396589440620152
1,0.5037176268651029,0.4962823731348971
0,0.9716012412579864,0.0283987587420136
0,0.8760407010929263,0.1239592989070737
0,0.8145318850874588,0.1854681149125411
0,0.9242526255854696,0.0757473744145304
1,0.1224689366704493,0.8775310633295507
1,0.1093779133651231,0.8906220866348769
1,0.0680566488862273,0.9319433511137728
0,0.9836193588434688,0.0163806411565312
1,0.4361096823164451,0.5638903176835549
0,0.7802452321208935,0.2197547678791065
1,0.1712400010390424,0.8287599989609575
1,0.1087500053037281,0.8912499946962719
1,0.2822849508188098,0.7177150491811902
1,0.4938078900332182,0.5061921099667818
0,0.9472688974052226,0.0527311025947774
0,0.9615276208783738,0.0384723791216261
0,0.875865961518666,0.1241340384813339
0,0.9740862463828104,0.0259137536171897
0,0.8496955820199887,0.1503044179800112
1,0.2064080071717525,0.7935919928282474
0,0.7870691283544875,0.2129308716455125
0,0.93874605365456,0.0612539463454398
1,0.4572798616623021,0.5427201383376978
0,0.6166748091450616,0.3833251908549385
0,0.7692018558537237,0.2307981441462763
1,0.2608462737070887,0.7391537262929113
1,0.4958455751257756,0.5041544248742243
0,0.6799808261865412,0.3200191738134588
0,0.7537083294570843,0.2462916705429156
0,0.6616068082811818,0.3383931917188182
0,0.9336503030311384,0.0663496969688617
0,0.5846978986311938,0.4153021013688062
0,0.7784326372144339,0.2215673627855661
0,0.7831546748112501,0.2168453251887498
0,0.974053466663336,0.0259465333366638
1,0.2042728915806048,0.7957271084193952
1,0.4386092184149541,0.5613907815850459
0,0.8533219034929727,0.1466780965070273
1,0.1511588915051919,0.8488411084948081
1,0.3943187690264513,0.6056812309735486
0,0.6943586953289596,0.3056413046710404
0,0.7488375376597608,0.2511624623402392
0,0.903620991445124,0.0963790085548761
0,0.8927625326166695,0.1072374673833304
0,0.5795148059415458,0.4204851940584542
0,0.9538768588246984,0.0461231411753017
1,0.4229945428149264,0.5770054571850736
0,0.7535665668529923,0.2464334331470077
1,0.0560390069734094,0.9439609930265904
1,0.1519890622215399,0.84801093777846
1,0.4239809908237119,0.5760190091762881
1,0.0550488673682389,0.944951132631761
1,0.1102539280880109,0.8897460719119891
0,0.9252073667524772,0.0747926332475227
0,0.999088816334603,0.0009111836653970016
1,0.1437542376587519,0.856245762341248
1,0.2693576970652095,0.7306423029347905
0,0.7402860558148602,0.2597139441851398
0,0.5975642724285065,0.4024357275714935
0,0.7744707010387979,0.2255292989612021
0,0.861915911355803,0.1380840886441969
1,0.4816704108129801,0.5183295891870199
0,0.7788690549655021,0.2211309450344979
0,0.873400798736309,0.126599201263691
0,0.7851916329312514,0.2148083670687486
1,0.1680401224942618,0.8319598775057382
1,0.2001845231274313,0.7998154768725687
1,0.4948476601074594,0.5051523398925406
1,0.5458717333585512,0.4541282666414488
1,0.566399115613647,0.4336008843863531
0,0.9542055594393698,0.0457944405606302
0,0.668996450212688,0.3310035497873119
0,0.7222723685534569,0.2777276314465431
1,0.0733953169962626,0.9266046830037372
0,0.9191434301829492,0.0808565698170508
1,0.1120262116331799,0.8879737883668201
0,0.8969432427920631,0.1030567572079369
0,0.8468496334938583,0.1531503665061417
1,0.3644291530984994,0.6355708469015006
1,0.1918316848029164,0.8081683151970835
1,0.4652018701794805,0.5347981298205194
0,0.8444932145313928,0.1555067854686071
0,0.9513594088381035,0.0486405911618963
1,0.2001169427568504,0.7998830572431496
1,0.3376789382756086,0.6623210617243914
0,0.9748975111859584,0.0251024888140415
1,0.1599511494240748,0.8400488505759252
0,0.609156456898395,0.3908435431016049
0,0.9092689077440635,0.0907310922559364
1,0.3481675627823903,0.6518324372176096
1,0.2898144531723412,0.7101855468276588
1,0.2692112868272351,0.7307887131727648
0,0.8825371889189179,0.1174628110810821
0,0.8649510682352008,0.1350489317647991
1,0.5659549408202589,0.4340450591797411
1,0.2713003199744597,0.7286996800255403
0,0.9137511564871637,0.0862488435128363
0,0.8704693417198733,0.1295306582801266
0,0.9207697426134248,0.0792302573865753
0,0.96102256025592,0.0389774397440801
0,0.8707441520277701,0.1292558479722299
1,0.1795036434451016,0.8204963565548984
1,0.4884325360879238,0.5115674639120762
1,0.0668951588404352,0.9331048411595648
1,0.2197422526958962,0.7802577473041038
1,0.1790781231521186,0.8209218768478813
1,0.3859128697467342,0.6140871302532658
0,0.7488452260970144,0.2511547739029855
0,0.9294265506215524,0.0705734493784476
0,0.6134676767865175,0.3865323232134824
0,0.6065943780871992,0.3934056219128009
0,0.7149913351106891,0.2850086648893108
1,0.0746229864810412,0.9253770135189588
0,0.7043793557091489,0.2956206442908511
1,0.2396386935071474,0.7603613064928526
1,0.4951849685675562,0.5048150314324438
1,0.4770856606953964,0.5229143393046036
0,0.6583163775562122,0.3416836224437878
1,0.393737473358411,0.606262526641589
0,0.9268352836999296,0.0731647163000704
0,0.7740861868403173,0.2259138131596827
0,0.8397729706880774,0.1602270293119226
1,0.3881079494384285,0.6118920505615715
1,0.0548595009195994,0.9451404990804004
0,0.7871166030235986,0.2128833969764013
1,0.4892305861250812,0.5107694138749188
1,0.2186987662622566,0.7813012337377434
0,0.5903811224032702,0.4096188775967297
1,0.2592876992428017,0.7407123007571983
0,0.9772502725508664,0.0227497274491335
0,0.959989265031472,0.0400107349685281
1,0.2551953003058401,0.7448046996941599
0,0.7883504919028532,0.2116495080971467
1,0.1611924134557979,0.8388075865442021
1,0.2972781439381422,0.7027218560618578
1,0.38008303723284,0.61991696276716
0,0.7661577214235042,0.2338422785764958
1,0.2559464630943979,0.744053536905602
1,0.2031810112801427,0.7968189887198572
0,0.7345205617409951,0.2654794382590049
0,0.9398621529606448,0.0601378470393553
0,0.87477906883211,0.12522093116789
1,0.0432136299851068,0.9567863700148932
1,0.4231074765462375,0.5768925234537625
0,0.7261235165354073,0.2738764834645927
1,0.0545154670746663,0.9454845329253336
1,0.2851965625097988,0.7148034374902011
0,0.7513943138210792,0.2486056861789208
1,0.3383257873469334,0.6616742126530666
1,0.4891322459048527,0.5108677540951473
0,0.9458667714888784,0.0541332285111216
0,0.9682065919333934,0.0317934080666065
0,0.6195322087242219,0.3804677912757781
1,0.3069301895415939,0.6930698104584061
1,0.4204375732654314,0.5795624267345686
1,0.0906026066215972,0.9093973933784028
1,0.1508544194465974,0.8491455805534026
1,0.1145131880818772,0.8854868119181227
0,0.9222370190082432,0.0777629809917566
1,0.089523410503628,0.910476589496372
0,0.8343868162805778,0.1656131837194222
0,0.9257954413092664,0.0742045586907335
1,0.1451489945906033,0.8548510054093966
0,0.662356255905124,0.3376437440948759
1,0.2149257799505679,0.7850742200494321
1,0.3502441958645491,0.6497558041354509
1,0.530732226166629,0.469267773833371
0,0.752931661376541,0.247068338623459
0,0.8840591941121755,0.1159408058878244
0,0.9621398614533524,0.0378601385466476
1,0.1962214921470167,0.8037785078529832
0,0.7483504339695914,0.2516495660304085
0,0.9602686992084576,0.0397313007915422
0,0.8243890234970845,0.1756109765029154
1,0.3491571328688192,0.6508428671311808
1,0.179478426940479,0.820521573059521
0,0.8689980463902035,0.1310019536097964
1,0.5200645999787444,0.4799354000212555
0,0.8241297907342028,0.1758702092657972
0,0.6230176669952346,0.3769823330047653
0,0.6543729751702969,0.3456270248297031
0,0.8646418083300669,0.1353581916699331
1,0.4094660021494722,0.5905339978505277
0,0.9572703533758452,0.0427296466241548
0,0.9309502892438848,0.069049710756115
1,0.430012851634996,0.569987148365004
1,0.2024645891636405,0.7975354108363595
0,0.8809906020567062,0.1190093979432937
1,0.0947712781774926,0.9052287218225074
1,0.3348363752265325,0.6651636247734675
1,0.1805729446730379,0.819427055326962
0,0.8447325452078661,0.1552674547921338
1,0.3819961270008928,0.6180038729991072
0,0.7560594513515413,0.2439405486484587
0,0.6836608880985642,0.3163391119014358
0,0.9192080645498856,0.0807919354501142
1,0.4896130570706797,0.5103869429293203
0,0.7753495875723182,0.2246504124276818
1,0.1107891897276935,0.8892108102723064
1,0.2412062613266941,0.7587937386733059
1,0.1891693045983803,0.8108306954016197
0,0.9814490551727232,0.0185509448272767
1,0.2351947862755505,0.7648052137244494
1,0.1177356483359185,0.8822643516640815
0,0.8890149988542831,0.1109850011457168
0,0.9104054445132918,0.0895945554867082
1,0.1199184861387,0.8800815138613
1,0.3715965919488014,0.6284034080511985
0,0.7973116003349581,0.2026883996650419
0,0.6671066139354335,0.3328933860645665
1,0.1297923051961144,0.8702076948038856
0,0.9156845590100272,0.0843154409899729
0,0.6292499344300371,0.370750065569963
0,0.6151023188963531,0.3848976811036468
1,0.2296607858185657,0.7703392141814343
0,0.9752481348605266,0.0247518651394733
1,0.3020989447482267,0.6979010552517733
1,0.3214316367553533,0.6785683632446466
1,0.2632100530911307,0.7367899469088692
0,0.7325741855343103,0.2674258144656897
0,0.6111940427821225,0.3888059572178774
0,0.5810266594375686,0.4189733405624314
0,0.85462833389513,0.1453716661048699
0,0.7922663545752779,0.207733645424722
